Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
20,COVINGTON,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,18,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0
20,COVINGTON,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",4246,117,402,277,244,244,59,16,42,88,42,17,110,30,18,51,33,323,31,199,16,50,63,44,50,147,26,28,30,208,295,226,90,107,157,4,46,59,42,90,55,28,42
20,COVINGTON,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",5466,149,428,383,359,393,108,33,62,92,33,44,172,9,56,49,51,232,60,185,30,56,174,96,57,54,19,43,56,351,501,167,65,191,98,10,63,114,60,169,67,27,100
20,COVINGTON,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,18,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0
20,COVINGTON,SECRETARY OF STATE,DEM,"Worley, Nancy L.",5139,137,468,336,294,303,59,22,52,105,51,25,134,37,20,60,44,344,39,226,20,69,104,63,68,158,33,41,43,253,363,246,105,152,164,13,59,73,52,133,66,39,66
20,COVINGTON,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",172,3,13,13,11,4,4,1,3,3,1,2,3,3,0,3,1,11,1,9,1,3,6,2,2,2,1,2,1,11,8,5,2,10,6,0,0,6,0,8,4,2,1
20,COVINGTON,SECRETARY OF STATE,REP,"Thomas, Dave",5101,140,391,352,339,365,110,34,61,91,33,38,169,8,59,51,45,217,56,177,32,40,150,85,42,50,13,35,51,330,492,174,64,160,94,12,59,107,59,142,62,19,93
20,COVINGTON,SECRETARY OF STATE,WI,WRITE-IN,22,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0
20,COVINGTON,STATE TREASURER,DEM,"Black, Stephen Foster",4160,101,410,276,239,250,56,18,38,83,40,23,109,30,18,43,40,295,40,178,16,43,67,50,41,137,30,35,25,211,280,226,87,107,146,5,46,61,47,93,51,29,40
20,COVINGTON,STATE TREASURER,LIB,"Garland,Gabe",249,7,13,18,9,16,10,0,5,4,3,1,8,5,1,4,2,20,2,9,0,5,7,0,7,7,2,7,3,17,11,6,1,9,11,1,2,3,2,8,0,2,1
20,COVINGTON,STATE TREASURER,REP,"Ivey, Kay",6132,165,456,416,414,437,115,37,76,110,41,39,189,14,64,68,54,257,55,232,38,62,193,103,68,66,15,37,68,376,581,199,79,207,112,17,68,130,65,185,80,31,113
20,COVINGTON,STATE TREASURER,WI,WRITE-IN,12,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0
20,COVINGTON,STATE AUDITOR,DEM,"Gibson, Carolyn",4615,122,432,325,274,295,53,20,43,89,45,27,119,39,20,46,42,326,37,193,16,51,88,56,63,144,29,34,38,216,293,232,97,146,154,4,53,69,42,103,66,34,40
20,COVINGTON,STATE AUDITOR,LIB,"Reeves, Franklin",375,11,22,22,22,17,10,1,7,8,3,1,4,5,2,5,2,25,9,22,0,7,9,6,3,4,3,3,5,25,31,12,3,10,11,1,1,9,9,10,7,3,5
20,COVINGTON,STATE AUDITOR,REP,"Chapman, Beth",5267,138,399,357,342,362,110,33,63,94,37,36,176,6,57,57,47,214,48,189,38,50,162,88,45,64,15,39,50,344,515,178,68,164,101,15,57,111,59,157,57,21,104
20,COVINGTON,STATE AUDITOR,WI,WRITE-IN,20,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0
20,COVINGTON,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",5872,137,480,353,346,350,85,25,71,118,68,30,173,46,28,75,48,380,56,247,35,63,100,65,65,170,34,54,52,336,458,283,122,175,169,10,60,96,81,138,73,40,77
20,COVINGTON,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",192,6,11,16,10,18,4,1,3,2,3,1,7,1,0,0,0,17,0,14,0,3,3,1,3,5,1,3,2,10,7,3,3,7,8,0,1,4,2,3,5,1,3
20,COVINGTON,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",4394,131,372,318,289,316,88,30,44,81,18,34,119,8,53,38,48,177,35,155,21,44,158,83,48,45,13,26,47,249,401,134,52,140,90,10,51,92,39,142,56,20,79
20,COVINGTON,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,9,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",6760,166,565,419,394,416,100,35,80,135,64,33,205,42,47,93,76,387,51,297,34,68,158,89,90,158,37,58,67,362,507,287,132,226,192,14,68,118,78,180,89,45,98
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",307,6,23,25,22,20,7,0,5,4,2,2,10,3,1,4,1,16,2,18,0,2,9,7,3,9,3,4,1,10,17,8,4,6,9,1,4,11,5,10,5,4,4
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",3969,123,317,286,264,278,82,26,39,77,30,32,119,7,36,24,25,190,46,129,26,44,116,63,32,46,10,23,36,255,395,144,49,113,70,10,51,74,39,110,45,16,72
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",3248,86,341,231,192,199,44,13,28,57,35,16,77,22,7,31,28,251,23,160,14,31,46,36,37,96,24,22,23,147,200,192,74,90,130,5,29,51,22,46,38,19,35
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",185,5,17,11,12,9,7,1,4,5,1,0,3,2,1,3,0,13,3,8,0,0,5,2,6,6,2,1,2,13,10,5,3,5,4,0,1,4,1,4,2,0,4
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",7382,191,532,478,463,497,132,46,90,147,58,50,252,25,81,86,68,322,72,257,48,83,219,115,80,119,23,58,75,459,693,238,103,243,142,19,92,139,99,243,99,16,130
20,COVINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,11,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0
20,COVINGTON,"US HOUSE, DISTRICT 2",DEM,"Woods, Charles",2599,79,308,200,162,166,31,7,22,39,23,15,55,21,6,23,19,221,12,114,8,30,30,28,32,74,15,14,17,106,131,160,49,63,99,2,30,43,19,47,30,12,37
20,COVINGTON,"US HOUSE, DISTRICT 2",LIB,"Shackelford, Floyd",128,3,7,7,6,6,4,2,2,1,1,0,5,1,0,2,2,9,1,10,1,2,2,0,4,3,5,4,0,6,7,4,6,3,5,0,0,1,2,1,2,1,0
20,COVINGTON,"US HOUSE, DISTRICT 2",REP,"Everett, Terry",8473,214,603,531,523,557,154,55,108,175,74,51,282,34,83,100,80,375,84,317,51,84,249,132,89,150,28,67,92,537,791,282,132,277,177,23,93,159,109,253,110,50,138
20,COVINGTON,"US HOUSE, DISTRICT 2",WI,WRITE-IN,21,0,4,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0
20,COVINGTON,"STATE BOE, DISTRICT 2",DEM,"Williams, Charlotte Kirkland",5397,136,505,365,348,352,76,24,54,94,43,25,144,37,29,65,57,312,43,246,21,58,108,64,67,137,36,36,44,274,386,262,104,167,169,10,59,89,56,144,65,36,50
20,COVINGTON,"STATE BOE, DISTRICT 2",REP,"Peters, Betty",4749,141,353,318,284,308,93,29,56,97,46,38,141,6,49,45,37,257,48,159,32,49,144,84,43,68,12,39,48,310,451,154,56,146,93,9,54,96,42,132,65,21,96
20,COVINGTON,"STATE BOE, DISTRICT 2",WI,WRITE-IN,20,0,2,1,2,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0
20,COVINGTON,"STATE SENATE, DISTRICT 31",DEM,"Holley, Jimmy W.",7050,166,564,458,402,417,116,28,88,151,84,36,205,56,38,68,70,449,70,279,43,62,145,82,93,191,36,57,64,402,607,319,130,206,194,13,70,125,76,164,85,46,95
20,COVINGTON,"STATE SENATE, DISTRICT 31",REP,"White, Gregory B.",4213,127,364,291,288,315,75,39,44,68,16,29,141,3,50,57,37,155,28,165,20,54,141,78,36,38,14,27,44,236,335,122,59,136,86,13,53,80,55,137,58,18,81
20,COVINGTON,"STATE SENATE, DISTRICT 31",WI,WRITE-IN,17,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,1,1,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,1
20,COVINGTON,"STATE HOUSE OF REPRESENTATIVE, DISTRICT 92",DEM,"Hammett, Seth",8107,211,714,580,537,541,101,37,79,137,73,38,220,51,59,93,85,467,58,330,40,75,189,94,103,183,33,67,73,429,659,350,139,239,216,24,86,132,92,227,90,60,96
20,COVINGTON,"STATE HOUSE OF REPRESENTATIVE, DISTRICT 92",REP,"Broxton, Roger",3299,95,219,176,155,192,88,29,53,88,24,29,129,7,30,34,24,147,41,125,25,41,102,68,29,55,17,27,39,218,294,96,51,110,67,2,38,78,43,76,51,4,83
20,COVINGTON,"STATE HOUSE OF REPRESENTATIVE, DISTRICT 92",WI,WRITE-IN,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20,COVINGTON,STATEWIDE AMENDMENT #1,,YES,7032,197,644,485,439,490,130,38,75,125,61,40,205,33,56,75,56,363,66,290,32,75,185,83,82,156,28,38,60,379,573,261,91,216,192,20,89,116,78,197,81,31,101
20,COVINGTON,STATEWIDE AMENDMENT #1,,NO,2123,41,128,135,129,123,32,17,27,47,18,8,70,9,23,16,25,115,22,91,14,20,48,43,24,40,16,26,33,129,192,53,46,76,49,4,23,48,18,59,25,13,48
20,COVINGTON,STATEWIDE AMENDMENT #2,,YES,4119,113,400,290,266,277,34,18,41,69,27,14,93,21,27,37,34,273,43,163,20,47,106,42,38,127,16,33,39,210,313,161,76,121,149,8,49,62,42,110,38,26,46
20,COVINGTON,STATEWIDE AMENDMENT #2,,NO,4334,110,316,289,283,298,80,32,52,88,42,30,144,19,44,48,44,190,45,195,16,38,113,68,59,56,25,31,48,250,382,136,47,148,82,11,54,88,49,116,63,16,89
20,COVINGTON,STATEWIDE AMENDMENT #3,,YES,6352,166,574,437,390,452,118,35,68,117,52,28,189,38,50,70,57,325,61,266,28,65,163,77,74,142,31,41,62,320,503,216,101,207,176,14,78,103,66,200,76,34,82
20,COVINGTON,STATEWIDE AMENDMENT #3,,NO,2185,52,151,136,148,123,35,15,28,49,21,18,57,3,19,25,16,123,29,95,11,23,52,38,23,43,11,21,19,142,192,79,27,64,60,7,24,45,29,42,24,9,57
20,COVINGTON,LOCAL AMENDMENT #1,,YES,6562,186,600,484,427,467,115,36,68,103,42,24,187,36,50,70,52,359,54,247,31,76,166,80,77,142,29,45,69,373,561,235,70,197,165,14,82,115,64,180,69,35,80
20,COVINGTON,LOCAL AMENDMENT #1,,NO,2178,51,132,109,137,126,37,19,28,60,26,22,65,5,26,20,24,105,30,111,8,13,60,41,26,40,12,21,25,122,162,59,52,85,61,5,25,42,28,64,32,13,49
