Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
65,WASHINGTON,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",3829,3829,82,55,83,58,163,173,60,226,92,94,142,103,88,82,83,101,254,0,66,190,269,151,145,167,66,52,74,147,98,149,200,84,32
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",154,154,1,3,2,5,5,9,3,7,1,6,5,7,2,6,3,11,6,0,4,5,6,5,10,6,4,3,2,5,2,8,4,8,0
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",1916,1916,38,31,27,28,96,114,69,129,41,35,40,48,61,41,31,93,134,0,34,41,39,28,110,69,113,18,42,134,22,74,80,49,7
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",2649,2649,59,32,70,40,99,104,21,164,69,63,107,62,48,43,67,46,169,0,56,158,223,131,87,123,38,33,49,96,81,101,135,55,20
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",110,110,2,2,1,1,5,7,3,4,2,3,2,0,0,3,2,5,11,0,3,7,14,4,8,6,2,2,0,3,2,5,1,0,0
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",3171,3171,62,53,43,55,155,187,108,197,64,70,81,98,104,84,52,155,213,0,47,71,77,45,170,112,150,41,71,188,39,125,152,85,17
65,WASHINGTON,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"US HOUSE, CONGRESSIONAL DISTRICT 1",DEM,"Belk, Judy McClain",3328,3328,66,41,81,76,135,139,46,197,83,90,122,96,55,54,72,73,204,0,61,183,257,140,126,155,69,37,67,119,87,135,161,71,30
65,WASHINGTON,"US HOUSE, CONGRESSIONAL DISTRICT 1",LIB,"Coffee, Dick",58,59,0,1,1,0,4,1,0,5,0,0,1,0,1,4,2,4,6,0,3,0,5,1,4,2,3,0,1,2,1,3,1,3,0
65,WASHINGTON,"US HOUSE, CONGRESSIONAL DISTRICT 1",REP,"Bonner, Jo",2762,2762,57,51,38,28,128,166,101,171,57,56,69,71,99,76,52,141,197,0,45,57,60,44,144,96,129,36,60,177,39,104,130,73,10
65,WASHINGTON,"US HOUSE, CONGRESSIONAL DISTRICT 1",WI,WRITE-IN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"STATE SENATE, DISTRICT 22",DEM,"Lindsey, Pat",3766,3766,75,50,84,54,160,166,67,214,94,93,133,103,78,72,81,103,254,0,69,188,264,155,143,160,74,43,68,147,89,168,187,97,33
65,WASHINGTON,"STATE SENATE, DISTRICT 22",REP,"Day, Sheldon A.",2343,2343,48,43,31,42,104,139,79,153,43,51,59,60,75,60,44,114,154,0,38,52,55,31,134,89,127,30,56,155,38,75,108,51,5
65,WASHINGTON,"STATE SENATE, DISTRICT 22",WI,WRITE-IN,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 65",DEM,"Dolbare, Jeff",3712,3712,76,53,84,63,161,169,80,247,91,68,126,106,82,57,96,73,255,0,66,158,197,124,177,180,97,50,53,164,92,156,177,100,34
65,WASHINGTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 65",REP,"Williams, Nick",2429,2429,48,41,28,37,104,137,69,122,48,79,66,61,73,73,32,147,157,0,40,79,120,61,103,75,107,23,74,137,34,86,113,46,9
65,WASHINGTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 65",WI,WRITE-IN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,STATEWIDE AMENDMENT #1,,YES,3533,3533,73,46,83,44,172,176,63,258,95,70,133,95,96,76,47,110,234,0,66,148,179,104,143,170,104,37,86,174,71,112,170,80,18
65,WASHINGTON,STATEWIDE AMENDMENT #1,,NO,1352,1352,30,25,21,15,52,66,43,72,20,34,35,35,37,39,34,68,78,0,20,35,46,29,70,43,68,32,26,74,34,63,57,42,9
65,WASHINGTON,STATEWIDE AMENDMENT #2,,YES,2206,2206,36,29,68,31,90,93,28,157,64,46,102,59,49,45,26,54,124,0,41,114,145,96,85,115,46,18,54,107,48,62,109,53,12
65,WASHINGTON,STATEWIDE AMENDMENT #2,,NO,2458,2458,61,39,28,26,127,143,71,155,48,56,58,65,79,68,50,109,167,0,42,64,74,37,115,90,114,49,48,126,51,114,104,66,14
65,WASHINGTON,STATEWIDE AMENDMENT #3,,YES,2892,2892,51,33,73,34,130,131,49,222,80,53,116,71,81,52,38,87,193,0,55,139,154,86,121,135,87,39,74,135,59,84,136,78,16
65,WASHINGTON,STATEWIDE AMENDMENT #3,,NO,1707,1707,45,31,23,22,79,99,46,94,28,48,47,48,47,55,42,77,95,0,21,37,68,45,76,66,74,27,30,89,43,81,77,37,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                             ,,,,,,,
,*** Note:,County Did Not Report Write In Total by Precinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,County Did Not Report Total Ballots Cast by Precinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
