Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
13,CLARKE,LIEUTENANT GOVERNOR,WI,WRITE-IN,32,0,4,0,0,1,4,1,0,2,2,2,1,2,1,1,0,1,1,0,2,1,1,0,0,1,1,0,1,0,2
13,CLARKE,UNITED STATES SENATOR,DEM,"Parker, Susan",3640,47,76,18,149,190,209,126,117,77,150,46,4,493,71,77,135,104,89,49,152,143,73,72,18,5,150,60,527,84,129
13,CLARKE,UNITED STATES SENATOR,LIB,"Allen, Jeff",56,0,2,0,0,2,3,2,1,0,2,3,0,6,2,4,1,0,1,1,6,1,0,2,2,1,4,3,5,1,1
13,CLARKE,UNITED STATES SENATOR,REP,"Sessions, Jeff",5079,124,146,46,48,253,37,17,238,307,65,148,76,343,359,445,347,26,34,66,305,104,60,40,173,77,376,317,377,74,51
13,CLARKE,UNITED STATES SENATOR,WI,WRITE-IN,7,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
13,CLARKE,ATTORNEY GENERAL,DEM,"Whigham, Boyd",3675,44,88,26,147,184,205,127,118,73,146,44,7,494,78,90,144,103,100,48,145,146,70,78,17,4,142,64,528,87,128
13,CLARKE,ATTORNEY GENERAL,LIB,"Myers, Wilson",106,1,2,1,1,5,6,1,2,4,9,1,0,7,8,8,2,1,0,1,6,2,1,0,4,1,10,6,11,5,0
13,CLARKE,ATTORNEY GENERAL,REP,"Pryor, Bill",4778,122,127,33,49,244,38,18,227,289,59,145,69,339,332,408,321,25,24,63,293,98,58,36,162,78,361,298,352,62,48
13,CLARKE,ATTORNEY GENERAL,WI,WRITE-IN,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
13,CLARKE,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",4125,54,99,22,156,224,208,124,128,91,156,65,9,533,148,146,180,104,96,52,174,156,77,78,23,10,163,85,541,88,135
13,CLARKE,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",95,1,2,2,1,5,4,5,1,2,2,1,0,8,7,2,6,2,0,2,4,1,4,0,3,0,8,5,13,3,1
13,CLARKE,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",4219,111,116,31,40,208,32,15,206,262,53,119,65,295,263,357,287,20,22,55,246,84,49,33,157,69,333,270,325,58,38
13,CLARKE,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,CLARKE,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",3662,43,81,23,148,180,207,127,112,68,150,40,3,509,74,72,152,103,93,53,156,152,71,71,15,6,162,59,528,79,125
13,CLARKE,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",4396,106,127,33,45,216,35,16,210,266,55,135,68,310,311,391,298,21,24,53,259,79,52,33,153,68,320,278,330,63,41
13,CLARKE,COURT OF CIVIL APPEALS,WI,WRITE-IN,11,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
13,CLARKE,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",3658,50,81,23,149,176,207,125,114,71,149,45,6,490,76,81,153,102,91,50,153,150,76,70,18,8,154,66,524,77,123
13,CLARKE,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",236,2,6,1,5,18,5,2,13,10,11,1,1,31,19,11,16,1,2,2,14,3,7,2,3,1,8,8,21,8,4
13,CLARKE,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",4051,97,111,33,39,198,33,17,184,241,42,119,61,295,289,363,276,22,22,51,237,75,40,32,147,64,313,254,300,58,38
13,CLARKE,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,14,2,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
13,CLARKE,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",3917,48,90,24,149,197,211,126,123,81,160,47,10,517,84,97,171,104,93,55,175,155,78,73,20,10,181,70,551,91,126
13,CLARKE,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",3863,96,105,28,45,183,26,17,182,229,41,114,56,288,287,345,268,20,23,44,222,74,44,33,137,57,285,245,282,50,37
13,CLARKE,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,22,0,3,1,0,1,0,0,0,0,0,3,0,2,0,1,1,1,0,1,1,0,0,0,2,0,1,2,2,0,0
13,CLARKE,SECRETARY OF STATE,DEM,"Worley, Nancy L.",4396,63,104,27,152,234,213,127,146,123,166,65,21,535,130,133,205,109,95,56,202,161,79,77,36,11,214,93,580,97,142
13,CLARKE,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",69,0,0,0,2,5,3,4,0,2,3,0,1,6,9,4,2,0,0,1,6,1,3,0,3,0,4,4,6,0,0
13,CLARKE,SECRETARY OF STATE,REP,"Thomas, Dave",3735,92,107,28,40,175,27,13,183,214,41,107,50,285,261,341,250,17,22,50,207,75,42,29,135,65,279,247,273,49,31
13,CLARKE,SECRETARY OF STATE,WI,WRITE-IN,7,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
13,CLARKE,STATE TREASURER,DEM,"Black, Stephen Foster",3975,48,90,23,153,212,212,125,119,92,159,51,12,512,86,111,177,103,96,51,181,158,79,74,17,13,182,71,544,94,130
13,CLARKE,STATE TREASURER,LIB,"Garland,Gabe",108,1,4,1,2,8,4,3,1,6,3,0,1,12,7,2,4,1,1,1,11,2,4,0,4,0,6,2,10,5,2
13,CLARKE,STATE TREASURER,REP,"Ivey, Kay",4229,110,118,33,40,203,27,17,212,247,43,126,62,304,320,374,283,22,21,58,229,75,45,33,157,66,321,280,314,48,41
13,CLARKE,STATE TREASURER,WI,WRITE-IN,14,1,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,0,0
13,CLARKE,STATE AUDITOR,DEM,"Gibson, Carolyn",3994,54,86,27,148,206,208,127,131,93,157,58,12,516,92,104,170,109,93,49,186,156,78,72,25,11,181,77,546,95,127
13,CLARKE,STATE AUDITOR,LIB,"Reeves, Franklin",160,2,7,2,2,16,6,3,7,3,5,4,5,9,10,10,5,0,1,2,8,2,4,2,7,0,5,6,16,9,2
13,CLARKE,STATE AUDITOR,REP,"Chapman, Beth",3924,99,114,31,44,184,29,14,183,231,44,108,54,290,291,350,272,18,22,54,223,75,45,33,139,61,295,253,287,40,41
13,CLARKE,STATE AUDITOR,WI,WRITE-IN,11,0,2,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13,CLARKE,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",4532,59,105,31,154,242,208,129,158,123,171,76,23,549,125,134,204,106,93,64,225,165,83,78,41,30,219,97,597,103,140
13,CLARKE,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",115,0,6,1,3,4,5,2,2,4,2,3,0,8,11,10,2,2,1,2,9,3,4,1,3,0,11,4,8,2,2
13,CLARKE,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",3423,93,97,24,36,164,28,15,159,203,34,98,46,253,250,318,234,18,22,39,186,64,36,27,126,46,252,237,250,40,28
13,CLARKE,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,7,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",4937,65,124,34,161,270,216,129,180,151,170,80,29,570,157,193,234,110,97,66,246,166,92,84,53,30,236,118,622,107,147
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",134,2,11,1,2,10,4,2,2,4,3,3,1,12,14,5,5,1,3,1,6,5,5,0,4,0,9,5,6,4,4
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",3206,90,78,24,31,141,24,14,152,186,36,95,42,246,234,286,214,16,18,44,179,60,31,24,114,48,250,226,244,37,22
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",3665,48,88,23,147,181,207,127,113,68,156,43,9,511,77,89,159,101,90,47,147,145,73,71,18,7,145,58,511,84,122
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",113,0,4,0,3,7,5,1,4,2,5,0,0,13,10,3,3,1,1,2,7,2,0,0,3,0,6,8,18,2,3
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",4627,114,116,40,45,242,32,17,221,279,50,137,67,305,316,405,304,26,29,60,286,95,57,38,163,71,356,290,350,64,52
13,CLARKE,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,13,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0
13,CLARKE,"US HOUSE, DISTRICT 1",DEM,"Belk, Judy McClain",1779,34,97,23,0,0,0,0,145,125,120,76,16,465,109,115,173,12,0,0,105,0,80,0,29,11,24,0,20,0,0
13,CLARKE,"US HOUSE, DISTRICT 1",LIB,"Coffee, Dick",23,0,3,1,0,0,0,0,1,0,3,0,2,4,2,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0
13,CLARKE,"US HOUSE, DISTRICT 1",REP,"Bonner, Jo",2844,80,124,38,0,0,0,0,210,262,17,120,63,283,319,402,308,0,0,0,211,0,50,0,154,70,87,0,46,0,0
13,CLARKE,"US HOUSE, DISTRICT 1",WI,WRITE-IN,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CLARKE,"US HOUSE, DISTRICT 7",DEM,"Davis, Artur",2791,28,0,0,163,294,215,130,0,0,47,0,0,62,0,0,0,105,94,69,112,174,0,87,0,0,213,158,585,111,144
13,CLARKE,"US HOUSE, DISTRICT 7",LIB,"McCay, Lauren Orth",384,6,0,0,11,49,12,8,0,0,8,0,0,12,0,0,0,6,9,10,7,19,0,0,0,0,58,55,88,14,12
13,CLARKE,"US HOUSE, DISTRICT 7",WI,WRITE-IN,14,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,0
13,CLARKE,"STATE SENATE, DISTRICT 22",DEM,"Lindsey, Pat",3510,69,108,23,0,276,0,0,194,162,172,88,17,519,156,200,229,11,92,0,200,93,91,78,34,11,190,89,165,109,134
13,CLARKE,"STATE SENATE, DISTRICT 22",REP,"Day, Sheldon A.",3689,92,111,39,0,181,0,0,164,214,46,107,65,253,271,317,253,1,32,0,273,41,39,34,160,72,341,288,203,47,45
13,CLARKE,"STATE SENATE, DISTRICT 22",WI,WRITE-IN,15,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,3,2,1,1,0
13,CLARKE,"STATE SENATE, DISTRICT 23",DEM,"Sanders, Hank",1212,10,0,0,156,0,212,131,0,0,0,0,0,39,0,0,0,102,0,61,0,79,0,0,0,0,0,0,422,0,0
13,CLARKE,"STATE SENATE, DISTRICT 23",LIB,"Motes, Richard",171,0,0,0,22,0,18,7,0,0,0,0,0,16,0,0,0,11,0,15,0,15,0,0,0,0,0,0,67,0,0
13,CLARKE,"STATE SENATE, DISTRICT 23",WI,WRITE-IN,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
13,CLARKE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 65",DEM,"Dolbare, Jeff",2118,59,129,0,0,280,0,0,108,163,61,90,41,57,122,200,249,0,0,0,71,28,94,78,78,17,49,0,0,0,144
13,CLARKE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 65",REP,"Williams, Nick",1944,43,94,0,0,163,0,0,130,203,13,104,41,7,199,315,233,0,0,0,78,25,39,33,105,29,57,0,0,0,33
13,CLARKE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 65",WI,WRITE-IN,8,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,CLARKE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 68",DEM,"Jackson, Thomas E.",3203,32,0,36,164,0,217,129,84,0,117,0,0,557,45,0,0,113,100,66,182,158,0,0,0,21,233,171,675,103,0
13,CLARKE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 68",WI,WRITE-IN,29,0,0,1,0,0,0,0,1,0,4,0,0,4,0,0,0,0,0,2,4,0,0,0,0,0,4,1,7,1,0
13,CLARKE,"DISTRICT COURT, CLARKE CO.",DEM,"Kimbrough, Bill",6269,109,148,41,169,331,226,128,239,242,182,91,41,664,251,302,327,115,102,70,325,193,103,88,97,54,376,232,754,117,152
13,CLARKE,"DISTRICT COURT, CLARKE CO.",WI,WRITE-IN,53,0,2,1,1,2,0,0,1,4,0,5,0,5,1,6,6,0,3,1,3,0,2,0,1,0,3,1,4,1,0
13,CLARKE,STATEWIDE AMENDMENT #1,,YES,5503,92,168,35,139,288,149,77,195,233,145,100,58,617,288,317,306,89,73,56,255,144,81,89,108,44,320,230,644,72,91
13,CLARKE,STATEWIDE AMENDMENT #1,,NO,1400,32,41,9,21,81,31,12,84,63,22,53,6,91,79,109,89,11,21,25,100,30,27,12,33,16,94,63,93,28,24
13,CLARKE,STATEWIDE AMENDMENT #2,,YES,3344,46,89,21,124,130,135,64,93,93,112,48,28,446,119,126,162,70,64,43,176,102,54,71,38,14,181,94,488,46,67
13,CLARKE,STATEWIDE AMENDMENT #2,,NO,3159,73,107,23,34,217,40,18,162,186,45,92,36,223,218,275,205,18,28,33,162,61,37,28,91,35,209,183,221,55,44
13,CLARKE,STATEWIDE AMENDMENT #3,,YES,4502,69,131,27,130,253,149,67,163,188,115,73,47,508,216,218,241,72,62,52,226,111,67,79,75,33,258,171,564,57,80
13,CLARKE,STATEWIDE AMENDMENT #3,,NO,1857,34,64,13,26,98,34,12,90,75,41,65,13,146,97,157,125,17,25,26,119,48,25,18,50,23,115,96,144,36,25
